"","stabr","fscskey","libid","libname","address","city","cnty","zip","zip4","addres_m2000","city_m2000","zip_m2000","zip4_m2000","phone2000","c_relatn","c_legbas","c_admin","c_fscs","geocode2000","popu_lsa2000","popu_und2000","centlib2000","branlib2000","bkmob2000","master2000","libraria2000","othpaid2000","totstaff2000","locgvt2000","stgvt2000","fedgvt2000","othincm2000","totincm2000","salaries2000","benefit2000","staffexp2000","totexpco2000","othopexp2000","totopexp2000","capital2000","bkvol2000","audio2000","video2000","subscrip2000","hrs_open2000","visits2000","referenc2000","totcir2000","loanto2000","loanfm2000","kidcircl2000","kidatten2000","elmatexp2000","elaccexp2000","elmats2000","elsvcacc2000","inetacc2000","inetuse2000","stfterms2000","gpterms2000","eres_usr2000","pub_fips2000","cntyfips2000","yr_sub2000","obereg2000","rstatus2000"
"8042","TX","TX0445","88","CORPUS CHRISTI PUBLIC LIBRARIES","805 COMANCHE STREET","CORPUS CHRISTI","NUECES","78401","2798","805 COMANCHE STREET","CORPUS CHRISTI","78401","2798","3618807070","ME","CI","MO","Y","MA2",281453,281453,1,4,0,13,18,49.5,67.5,3023346,0,0,71901,3095247,1542494,374531,1917025,393954,557568,2868547,1627489,376395,6455,7892,622,8200,750000,318294,1058212,14789,1864,384516,33584,40680,108616,208,"Y","Y","PE",42,125,-1,"48","355",2001,"06",2
"8043","TX","TX0446","89","MICKEY REILY PUBLIC LIBRARY","604 SOUTH MATHEWS STREET","CORRIGAN","POLK","75939","2645","604 SOUTH MATHEWS STREET","CORRIGAN","75939","2645","4093984156","ME","CI","SO","Y","CO2",2597,2597,1,0,0,0,2,1,3,96661,0,0,5605,102266,54067,10878,64945,19558,17763,102266,0,27670,2235,2327,62,1960,17080,4061,27974,0,600,8875,528,573,0,35,"Y","Y","ST",2,0,0,"48","373",2001,"06",1
"8044","TX","TX0447","9","AMARILLO PUBLIC LIBRARY","413 E. 4TH AVENUE","AMARILLO","POTTER","79101","1523","P.O. BOX 2171","AMARILLO","79105","2171","8063783050","ME","CI","MO","Y","CI1",171207,171207,1,3,0,13,17,52.5,69.5,2627785,0,0,20353,2648138,1342362,416003,1758365,480347,501686,2740398,49633,580090,52738,16078,1651,12138,593882,721749,2063548,8624,5726,834964,46317,20455,156960,516,"Y","Y","PE",51,60,517,"48","375",2001,"06",1
"8045","TX","TX0448","90","CORSICANA PUBLIC LIBRARY","100 N 12TH STREET","CORSICANA","NAVARRO","75110","5205","100 N 12TH STREET","CORSICANA","75110","5205","9036544810","ME","CI","SO","Y","CO1",41738,41738,1,0,0,2,2,4.1,6.1,397397,0,0,2867,400264,149276,47687,196963,64884,135550,397397,0,50633,5430,594,122,2539,82112,24477,105960,0,193,35966,3609,0,10689,0,"N","Y","PE",8,3,50,"48","349",2001,"06",1
"8046","TX","TX0449","91","ALEXANDER MEMORIAL LIBRARY","201 S. CENTER ST.","COTULLA","LA SALLE","78014","2255","201 S. CENTER ST.","COTULLA","78014","2255","8308792601","ME","CI","SO","Y","CO1",6034,6034,1,0,0,0,0.55,0.8,1.35,40248,14837,3778,4444,63307,NA,NA,NA,5747,NA,42467,0,16243,509,937,6,1492,9600,300,14565,0,181,6500,175,0,807,36,"Y","Y","PE",4,12,57,"48","283",2001,"06",1
"8047","TX","TX0450","92","CRANE COUNTY LIBRARY","701 SOUTH ALFORD STREET","CRANE","CRANE","79731","2521","701 SOUTH ALFORD STREET","CRANE","79731","2521","9155581142","ME","CO","SO","Y","CO1",4510,4510,1,0,0,0,1.8,2.7,4.5,109442,0,0,8690,118132,58631,18366,76997,10345,22100,109442,0,31451,357,875,90,1789,64201,7000,20945,2,135,14022,1802,0,0,275,"Y","Y","PE",0,5,40,"48","103",2001,"06",1
"8048","TX","TX0451","93","J.H. WOOTTERS CROCKETT PUBLIC LIBRARY","708 EAST GOLIAD AVENUE","CROCKETT","HOUSTON","75835","2121","P.O. BOX 1226","CROCKETT","75835","1226","4095443089","ME","CI","SO","Y","CI1",7084,7084,1,0,0,0,0.75,2,2.75,98922,0,0,11200,110122,54739,19801,74540,15919,24381,114840,16348,36159,435,695,61,1568,10448,3250,33976,0,430,6667,2449,406,13761,102,"N","Y","PE",5,7,29,"48","225",2001,"06",1
"8049","TX","TX0452","94","CROSBY COUNTY LIBRARY","114 WEST ASPEN STREET","CROSBYTON","CROSBY","79322","2502","114 WEST ASPEN STREET","CROSBYTON","79322","2502","8066752673","ME","CO","MO","Y","CO1",7215,7215,1,2,0,0,2.08,0,2.08,45798,0,0,11360,57158,29160,2493,31653,14360,11145,57158,29226,30719,40,125,10,4479,10000,9000,18059,0,157,7178,72,0,0,3,"Y","Y","PE",3,16,20,"48","107",2001,"06",1
"8050","TX","TX0453","95","CROSS PLAINS PUBLIC LIBRARY","149 S. MAIN ST.","CROSS PLAINS","CALLAHAN","76443","2579","P.O. BOX 333","CROSS PLAINS","76443","0333","2547257722","ME","NP","SO","Y","CO2",2466,2466,1,0,0,0,0.5,0.5,1,6800,1748,0,14244,22792,NA,NA,NA,1543,NA,31053,0,10800,66,54,37,1472,3500,580,4618,0,81,648,814,0,0,2,"N","Y","PE",1,3,15,"48","059",2001,"06",1
"8051","TX","TX0454","96","CRYSTAL CITY MEMORIAL LIBRARY","101 E. DIMMIT STREET","CRYSTAL CITY","ZAVALA","78839","3505","101 E. DIMMIT STREET","CRYSTAL CITY","78839","3505","8303743477","ME","CI","SO","Y","CI1",8152,8152,1,0,0,0,2,0,2,22218,0,0,0,22218,NA,NA,NA,100,NA,22218,0,9018,82,220,6,2065,5284,528,2664,0,46,1011,125,0,0,6,"N","Y","PE",1,5,-1,"48","507",2001,"06",2
"8052","TX","TX0455","97","CUERO PUBLIC LIBRARY","207 EAST MAIN STREET","CUERO","DEWITT","77954","3098","207 E MAIN","CUERO","77954","3098","3612752864","ME","CI","SO","Y","CI1",6491,6491,1,0,0,0,1,0.52,1.52,83856,29204,0,19573,132633,NA,NA,NA,9158,NA,61593,13032,21772,637,910,17,2409,34245,4300,34755,40,443,10787,1093,0,0,0,"Y","Y","PE",2,3,85,"48","123",2001,"06",1
"8053","TX","TX0456","98","DAINGERFIELD PUBLIC LIBRARY","207 JEFFERSON STREET","DAINGERFIELD","MORRIS","75638","1713","207 JEFFERSON STREET","DAINGERFIELD","75638","1713","9036452823","ME","CI","SO","Y","CI1",2654,2654,1,0,0,0,1,0,1,34833,0,0,3843,38676,NA,NA,NA,5474,NA,34833,0,17394,93,345,23,2008,9150,850,19645,0,0,3076,589,0,0,0,"N","Y","PE",1,4,30,"48","343",2001,"06",1
"8054","TX","TX0457","99","DALLAM-HARTLEY COUNTY LIBRARY","420 DENROCK AVENUE","DALHART","DALLAM","79022","2628","420 DENROCK AVENUE","DALHART","79022","2628","8062442761","ME","CO","SO","Y","MC1",10655,10655,1,0,0,0,1,0.71,1.71,50108,0,0,188,50296,NA,NA,NA,9549,NA,50108,0,29500,225,25,13,1600,14554,1600,26361,153,158,7873,111,0,4234,0,"Y","Y","PE",3,4,25,"48","111",2001,"06",1
"8055","TX","TX0458","38","BLANCO LIBRARY","1118 N. MAIN","BLANCO","BLANCO","78606","4838","1118 N. MAIN","BLANCO","78606","4838","8308334280","ME","NP","SO","Y","CO2",4659,4659,1,0,0,0,1,0,1,12800,0,0,5255,18055,NA,NA,NA,5027,NA,19794,56628,20410,731,620,28,1294,16388,612,24180,0,84,4729,300,0,0,44,"Y","Y","PE",2,10,130,"48","031",2001,"06",2
"8056","TX","TX0459","204","JEFFERSON CARNEGIE LIBRARY","301 W. LAFAYETTE ST.","JEFFERSON","MARION","75657","2209","301 W. LAFAYETTE ST.","JEFFERSON","75657","2209","9036658911","ME","NP","SO","Y","CI1",2420,2420,1,0,0,0.55,1.15,0,1.15,10000,0,0,23370,33370,NA,NA,NA,5084,NA,31928,26769,11030,219,0,3,1236,2800,180,7143,1,11,1437,702,0,452,12,"Y","Y","PE",2,5,40,"48","315",2001,"06",1
"8057","TX","TX0460","284","NEWTON COUNTY PUBLIC LIBRARY","200 EAST HIGH STREET","NEWTON","NEWTON","75966","M","P.O. BOX 657","NEWTON","75966","0657","4093798300","ME","CO","SO","Y","CO1",14243,14243,1,0,0,0,0,2.47,2.47,49656,0,0,4765,54421,32326,5689,38015,6658,9748,54421,0,11400,1325,735,27,2246,14840,2800,9633,0,96,2824,945,0,0,53,"Y","Y","PE",1,4,50,"48","351",2001,"06",1
"8058","TX","TX0461","354","SCHULENBURG PUBLIC LIBRARY","700 BOHLMANN AVENUE","SCHULENBURG","FAYETTE","78956","1316","700 BOHLMANN AVENUE","SCHULENBURG","78956","1316","4097433345","ME","CI","SO","Y","CI1",2730,2730,1,0,0,0,0.68,0.68,1.36,53000,0,0,0,53000,NA,NA,NA,6975,NA,53000,500,15000,12,452,10,1700,7660,6940,19566,0,186,8821,300,0,0,0,"Y","Y","PE",0,9,90,"48","149",2001,"06",2
"8059","TX","TX0464","493","MCGINLEY MEMORIAL PUBLIC LIBRARY","317 SOUTH MAIN STREET","MCGREGOR","MCLENNAN","76657","1608","317 SOUTH MAIN STREET","MCGREGOR","76657","1608","2548403732","ME","NP","SO","Y","CI1",7816,7816,1,0,0,0,0.5,0,0.5,13000,0,0,53137,66137,NA,NA,NA,220,NA,18231,0,10800,248,250,16,2500,10442,204,14482,0,300,1500,220,0,0,0,"N","Y","PI",1,1,8,"48","309",2001,"06",1
"8060","TX","TX0465","494","RANGER CITY LIBRARY","718 PINE","RANGER","EASTLAND","76470","M","400 W. MAIN ST.","RANGER","76470","1295","2546471880","ME","CI","SO","Y","CO2",3523,3523,1,0,0,0,0.75,0,0.75,20031,0,0,2727,22758,NA,NA,NA,1450,NA,13657,0,7921,27,42,13,1150,2856,98,3527,0,2,1037,34,0,245,12,"Y","Y","PI",2,2,12,"48","133",2001,"06",1
"8061","TX","TX0466","498","JUSTIN COMMUNITY LIBRARY","408 PAFFORD STREET","JUSTIN","DENTON","76247","9442","P.O. BOX 877","JUSTIN","76247","0877","9406483649","ME","CI","SO","Y","CO2",1920,1920,1,0,0,0,0.58,0,0.58,20887,0,0,3004,23891,NA,NA,NA,6705,NA,15756,0,21200,250,1150,2,1612,6321,21,11240,0,25,2245,50,0,750,0,"N","N",NA,0,0,0,"48","121",2001,"06",1
"8062","TX","TX0467","505","FALLS CITY PUBLIC LIBRARY","206 N. IRVIN","FALLS CITY","KARNES","78113","M","P.O. BOX 220","FALLS CITY","78113","0220","8302543361","ME","CO","SO","Y","CO2",756,756,1,0,0,0,0.7,0.3,1,28419,0,2050,2838,33307,NA,NA,NA,10867,NA,31967,2050,12857,123,568,34,1160,7516,787,23693,25,181,11258,482,0,2433,30,"Y","Y","PE",5,5,30,"48","255",2001,"06",1
"8063","TX","TX0468","506","KARNES CITY PUBLIC LIBRARY","302 S. PANNA MARIA AVENUE","KARNES CITY","KARNES","78118","3240","302 S. PANNA MARIA AVENUE","KARNES CITY","78118","3240","8307802539","ME","CO","SO","Y","CO2",4343,4343,1,0,0,0,1,1,2,46166,0,739,9220,56125,NA,NA,NA,8600,NA,56988,739,21366,602,520,34,1655,36124,2454,28788,23,601,15593,1002,69,803,18,"Y","Y","PE",2,5,60,"48","255",2001,"06",1
"8064","TX","TX0469","507","RUNGE PUBLIC LIBRARY","311 NORTH HELENA STREET","RUNGE","KARNES","78151","M","P.O. BOX 37","RUNGE","78151","0037","8302394192","ME","CO","SO","Y","CO2",1791,1791,1,0,0,0,0.7,0.45,1.15,31488,0,0,1994,33482,NA,NA,NA,7065,NA,31711,5406,11075,421,694,43,2200,7900,652,16592,4,72,7348,674,0,1112,3,"Y","Y","PE",1,7,23,"48","255",2001,"06",1
"8065","TX","TX0470","509","ALLEN MEMORIAL PUBLIC LIBRARY","121 E BLACKBOURN ST.","HAWKINS","WOOD","75765","2967","DRAWER 329","HAWKINS","75765","0329","9037692241","ME","CI","SO","Y","CO2",3429,3429,1,0,0,0,0.75,0,0.75,27528,0,0,1500,29028,NA,NA,NA,5215,NA,27564,0,16485,1302,1262,15,1592,6605,832,17057,0,18,1525,90,50,647,21,"Y","Y","PE",2,5,40,"48","499",2001,"06",1
"8066","TX","TX0471","510","LEANDER PUBLIC LIBRARY","406 MUNICIPAL DRIVE","LEANDER","WILLIAMSON","78641","M","P.O. BOX 410","LEANDER","78646","0410","5122595259","ME","NP","SO","Y","CI1",8265,8265,1,0,0,0.75,0.75,0.68,1.43,39348,0,0,12037,51385,NA,NA,NA,7545,NA,40182,8073,8465,425,432,39,2349,9093,700,19852,0,40,7643,580,0,77,19,"Y","Y","PE",1,2,14,"48","491",2001,"06",1
"8067","TX","TX0473","513","ELGIN PUBLIC LIBRARY","404 NORTH MAIN STREET","ELGIN","BASTROP","78621","2625","404 NORTH MAIN STREET","ELGIN","78621","2625","5122815678","ME","NP","SO","Y","CO2",20014,20014,1,0,0,0,1,1,2,79415,0,0,56724,136139,NA,NA,NA,5212,NA,136139,0,19840,272,94,11,3376,21008,5408,26051,0,108,12438,176,95,42569,1,"Y","Y","PE",4,7,97,"48","021",2001,"06",1
"8068","TX","TX0480","511","NEWARK PUBLIC LIBRARY","207 HUDSON","NEWARK","WISE","76071","M","P.O. BOX 1219","NEWARK","76071","1219","8174892224","ME","CI","SO","Y","CO2",2666,2666,1,0,0,0,1,2,3,37085,0,0,32066,69151,14131,0,14131,4051,48248,66430,0,9191,260,1149,35,1398,5170,690,8890,0,0,5571,0,0,140,7,"Y","Y","PE",4,3,20,"48","497",2001,"06",1
"8069","TX","TX0481","512","ALVARADO PUBLIC LIBRARY","200 N. SPEARS STREET","ALVARADO","JOHNSON","76009","3873","200 N. SPEARS STREET","ALVARADO","76009","3873","8177837323","ME","CI","SO","Y","CI1",3345,3345,1,0,0,0,1,1,2,59512,653,0,0,60165,NA,NA,NA,7021,NA,63931,12450,20072,112,649,12,1721,25169,2399,17325,0,37,6771,854,0,420,231,"Y","Y","PE",2,6,32,"48","251",2001,"06",1
"8070","TX","TX0482","517","FORT HANCOCK ISD/PUBLIC LIBRARY","101 SCHOOL DRIVE","FORT HANCOCK","HUDSPETH","79839","M","P.O. BOX 98","FORT HANCOCK","79839","0098","9157693811","ME","CO","SO","Y","CO2",2248,2248,1,0,0,0,1,1,2,71658,0,0,0,71658,NA,NA,NA,11002,NA,76385,0,12700,0,270,28,2132,3500,125,1910,0,0,1565,195,0,0,0,"N","Y","PE",2,12,35,"48","229",2001,"06",1
"8071","TX","TX0483","519","NEW WAVERLY PUBLIC LIBRARY","200 GIBBS STREET STE. 1","NEW WAVERLY","WALKER","77358","9743","200 GIBBS STREET STE. 1","NEW WAVERLY","77358","9743","9363442198","ME","NP","SO","Y","SD1",3286,3286,1,0,0,0,0.75,0,0.75,3700,0,0,12082,15782,NA,NA,NA,1841,NA,6917,0,9775,175,330,12,1200,2800,150,8552,0,37,3877,650,0,0,12,"Y","Y","PE",1,6,25,"48","471",2001,"06",1
"8072","TX","TX0484","522","CROWLEY PUBLIC LIBRARY","121 NORTH HAMPTON ROAD","CROWLEY","TARRANT","76036","2624","P.O. BOX 747","CROWLEY","76036","0747","8172976707","ME","CI","SO","Y","CI1",7747,7747,1,0,0,1,1,1.25,2.25,87781,0,0,0,87781,58561,5867,64428,9104,14249,87781,0,24600,526,839,68,1806,17585,3176,20947,0,194,8005,808,160,2399,48,"Y","Y","PE",1,10,62,"48","439",2001,"06",1
"8073","TX","TX0486","285","THE APHNE PATTILLO NIXON PUBLIC LIBRARY","401 NORTH NIXON AVE.","NIXON","GONZALES","78140","2582","401 NORTH NIXON AVE.","NIXON","78140","2709","8305821913","ME","CI","SO","Y","CO2",10978,10978,1,0,0,0,0.63,0,0.63,2500,0,0,3550,6050,NA,NA,NA,5000,NA,13142,0,7130,62,96,9,1300,1670,124,2629,0,25,1239,0,0,215,26,"Y","Y","PI",1,1,10,"48","177",2001,"06",1
"8074","TX","TX0487","373","DICKENS COUNTY SPUR PUBLIC LIBRARY","415 EAST HILL STREET","SPUR","DICKENS","79370","2511","P.O. BOX 282","SPUR","79370","0282","8062713714","ME","CO","SO","Y","CO1",2242,2242,1,0,0,0,0.5,0,0.5,6400,0,0,4479,10879,NA,NA,NA,0,NA,12700,262609,11281,20,15,1,1420,3621,600,3354,0,6,684,0,0,0,0,"Y","Y","PE",0,4,20,"48","125",2001,"06",1
"8075","TX","TX0489","491","MAUD PUBLIC LIBRARY","132 MAIN STREET","MAUD","BOWIE","75567","M","P.O. BOX 388","MAUD","75567","0388","9035855255","ME","CI","SO","Y","CI1",1090,1090,1,0,0,0,0.63,0,0.63,13458,0,0,559,14017,NA,NA,NA,4350,NA,13146,0,33336,228,532,8,1208,3625,834,15660,0,0,212,121,350,240,30,"Y","Y","PE",1,2,30,"48","037",2001,"06",2
"8076","TX","TX0493","534","POTTSBORO AREA PUBLIC LIBRARY","400 HWY 120 WEST","POTTSBORO","GRAYSON","75076","M","P.O. BOX 477","POTTSBORO","75076","0477","9037864200","ME","CI","SO","Y","MA2",1765,1765,1,0,0,0,1,0,1,11467,0,0,8222,19689,NA,NA,NA,965,NA,18240,0,14589,278,146,10,1348,2770,418,4817,0,7,1289,180,0,3084,0,"N","Y","PE",2,7,25,"48","181",2001,"06",2
"8077","TX","TX0495","537","BRIDGE CITY PUBLIC LIBRARY","101 PARKSIDE DRIVE","BRIDGE CITY","ORANGE","77611","2442","101 PARKSIDE DRIVE","BRIDGE CITY","77611","2442","4097354242","ME","CI","SO","Y","CI1",8231,8231,1,0,0,0,0.75,0.75,1.5,67781,0,0,1372,69153,NA,NA,NA,11612,NA,67781,9258,16634,232,693,55,1530,21214,3980,25129,0,82,8609,1043,22,1023,38,"Y","Y","PE",2,6,36,"48","361",2001,"06",1
"8078","TX","TX0498","548","MARION COMMUNITY LIBRARY","500 BULLDOG DRIVE","MARION","GUADALUPE","78124","M","P.O. BOX 619","MARION","78124","0619","8309144268","ME","NP","MO","Y","CO2",9233,9233,1,1,0,0,2,3.5,5.5,205433,0,0,2940,208373,144060,0,144060,31975,25942,201977,4946,29380,161,894,86,2000,71756,5100,74632,2,138,53103,44758,3895,2657,60,"Y","Y","PE",7,22,177,"48","187",2001,"06",1
"8079","TX","TX0499","516","BLUE MOUND COMMUNITY LIBRARY","1600 BELL AVE","FORT WORTH","TARRANT","76131","1002","1600 BELL AVE","FORT WORTH","76131","1002","8172324095","ME","CI","SO","Y","CI1",2563,2563,1,0,0,0,0.85,0,0.85,16692,0,0,0,16692,NA,NA,NA,1100,NA,16692,0,10524,160,172,14,1850,3020,1325,6500,0,0,2661,21,0,465,0,"Y","Y","ST",1,0,0,"48","439",2001,"06",1
"8080","TX","TX0500","261","IRION COUNTY LIBRARY","111 WEST FAYETTE AVENUE","MERTZON","IRION","76941","M","P.O. BOX 766","MERTZON","76941","0766","9158352704","ME","CO","SO","Y","CO1",1739,1739,1,0,0,0,0.5,0,0.5,8040,0,0,0,8040,NA,NA,NA,697,NA,6327,0,9165,85,35,0,1040,845,1200,1200,0,310,400,85,0,0,0,"N","Y","PE",0,7,12,"48","235",2001,"06",1
"8081","TX","TX0503","471","STERLING COUNTY PUBLIC LIBRARY","301 MAIN","STERLING CITY","STERLING","76951","M","P.O. BOX 1130","STERLING CITY","76951","1130","9153782212","ME","CO","SO","Y","CO1",1364,1364,1,0,0,0,0.5,0.5,1,12379,0,0,3440,15819,NA,NA,NA,788,NA,15330,0,7810,220,240,5,1000,7613,1369,3598,0,87,1250,580,0,0,5,"Y","Y","PE",1,2,-1,"48","431",2001,"06",2
"8082","TX","TX0504","549","CAMERON-J. JARVIS TROUP MUNICIPAL LIBRARY","102 S. GEORGIA","TROUP","SMITH","75789","2020","P.O. BOX 721","TROUP","75789","0721","9038423101","ME","CI","SO","Y","CI1",1717,1717,1,0,0,0,0.75,0,0.75,5000,0,0,36304,41304,NA,NA,NA,4505,NA,36562,2472,17238,135,616,14,1196,8545,1129,17859,0,32,7567,550,0,0,60,"Y","Y","PE",3,5,17,"48","423",2001,"06",1
"8083","TX","TX0506","545","CELINA COMMUNITY LIBRARY","710 E. PECAN ST.","CELINA","COLLIN","75009","6170","P.O. BOX 188","CELINA","75009","0188","9723823750","ME","MJ","SO","Y","CO2",3377,3377,1,0,0,0,1,1.75,2.75,123773,0,0,2152,125925,73198,6780,79978,9561,10341,99880,0,11357,93,289,48,3164,39005,5634,14890,0,128,4053,1439,360,4001,46,"Y","Y","PE",1,10,40,"48","085",2001,"06",1
"8084","TX","TX0508","544","REAL COUNTY PUBLIC LIBRARY","MAIN STREET & EVERGREEN","LEAKEY","REAL","78873","M","P.O. BOX 488","LEAKEY","78873","0488","8302325199","ME","CO","SO","Y","CO2",1344,1344,1,0,0,0,0.6,0.35,0.95,2500,0,0,25694,28194,NA,NA,NA,6329,NA,33527,19990,11555,474,616,14,1679,17030,824,13682,2,260,4187,468,0,0,0,"Y","Y","PE",1,4,30,"48","385",2001,"06",1
"8085","TX","TX0509","541","TRI-COUNTY LIBRARY","132 E. MARKET STREET","MABANK","KAUFMAN","75147","8377","P.O. BOX 1770","MABANK","75147","1770","9038879622","ME","NP","SO","Y","CI1",2140,2140,1,0,0,0,1,0,1,3000,0,0,26230,29230,NA,NA,NA,3072,NA,26230,0,15600,325,489,50,760,25192,10144,34600,0,265,12356,2525,0,1629,48,"Y","Y","PE",4,7,50,"48","257",2001,"06",1
"8086","TX","TX0512","538","CAPROCK PUBLIC LIBRARY","104 N 1ST STREET","QUITAQUE","BRISCOE","79255","M","P.O. BOX 487","QUITAQUE","79255","0487","8064551225","ME","CI","SO","Y","CO2",746,746,1,0,0,0,0.85,0,0.85,16106,0,0,1986,18092,NA,NA,NA,868,NA,15106,0,10031,31,176,9,984,5002,122,6341,2,90,2200,12,0,600,18,"Y","Y","PE",0,1,4,"48","045",2001,"06",1
"8087","TX","TX0514","546","CONVERSE AREA PUBLIC LIBRARY","402 SEGUIN STREET","CONVERSE","BEXAR","78109","M","P.O. BOX 36","CONVERSE","78109","1300","2106594160","ME","NP","SO","Y","CI1",11415,11415,1,0,0,0.85,0.85,0,0.85,27000,0,625,48934,76559,NA,NA,NA,6791,NA,76560,0,6431,598,579,8,988,9604,753,9046,0,85,4411,1385,0,1573,0,"N","Y","PE",0,5,28,"48","029",2001,"06",1
"8088","TX","TX0515","501","SPRINGLAKE-EARTH COMMUNITY LIBRARY","FARM ROAD 2901","EARTH","LAMB","79031","M","P.O. BOX 259","EARTH","79031","0259","8062573357","ME","CI","SO","Y","SD1",1858,1858,1,0,0,0,1,1,2,72748,0,2574,0,75322,NA,NA,NA,17004,NA,77335,0,12519,22,410,35,1028,35658,27523,28104,10,51,21958,8149,2000,0,11,"Y","Y","PE",2,7,432,"48","279",2001,"06",1
"8089","TX","TX0518","178","SMITH-WELCH MEMORIAL LIBRARY","114 W. 4TH STREET","HEARNE","ROBERTSON","77859","2506","114 W. 4TH STREET","HEARNE","77859","2506","9792795191","ME","CI","SO","Y","CI1",4852,4852,1,0,0,0,1,2,3,67005,0,0,0,67005,47354,12905,60259,6746,5519,72524,0,13136,204,0,0,2560,12268,5931,27819,15,302,4241,4068,432,1704,9,"Y","Y","PE",8,8,30,"48","395",2001,"06",2
"8090","TX","TX0521","502","DUVAL COUNTY/SAN DIEGO PUBLIC LIBRARY","315 S DR. EE DUNLAP","SAN DIEGO","DUVAL","78384","M","404 S. MIER ST.","SAN DIEGO","78384","3108","3612798201","ME","CC","MO","Y","CO1",13662,13662,1,2,0,0,1.8,1.85,3.65,61485,0,7600,3000,72085,37101,6172,43273,4093,8620,55986,16100,15720,60,229,20,1886,10000,488,6500,0,105,1475,322,0,7600,0,"Y","Y","PE",1,6,100,"48","131",2001,"06",1
"8091","TX","TX0522","543","RHOME PUBLIC LIBRARY","109 WEST FIRST STREET","RHOME","WISE","76078","M","P.O. BOX 427","RHOME","76078","0427","8176362767","NO","CI","SO","Y","CO2",2156,2156,1,0,0,0,1,0,1,8755,0,0,664,9419,NA,NA,NA,892,NA,1625,3000,14276,0,0,0,2950,740,55,764,0,0,446,25,0,0,0,"N","N",NA,0,0,0,"48","497",2001,"06",2
"8092","TX","TX0524","446","SILVERTON PUBLIC LIBRARY","415 MAIN STREET","SILVERTON","BRISCOE","79257","M","P.O. BOX 69","SILVERTON","79257","0069","8068232339","NO","CC","SO","Y","CO2",1142,1142,1,0,0,0,0.5,0.5,1,1800,0,0,4500,6300,NA,NA,NA,218,NA,6300,0,6500,15,18,3,1875,1864,114,980,0,29,327,5,0,659,12,"Y","Y","PE",1,1,3,"48","045",2001,"06",1
"8093","TX","TX0526","551","COCKRELL HILL PUBLIC LIBRARY","4125 W. CLARENDON","DALLAS","DALLAS","75211","4919","4125 W. CLARENDON","DALLAS","75211","4919","2143309935","ME","CI","SO","Y","CO2",3852,3852,1,0,0,0,0.6,0.3,0.9,26323,0,0,152,26475,NA,NA,NA,5499,NA,26322,0,7549,94,342,1,2070,4310,620,4027,0,0,2738,44,333,2376,21,"Y","Y","PE",1,3,30,"48","113",2001,"06",1
"8094","TX","TX0527","553","ELLEN BROOKS WEST MEMORIAL LIBRARY","811 SOUTH BOIS D'ARC","FORNEY","KAUFMAN","75126","M","811 SOUTH BOIS D'ARC ST.","FORNEY","75126","9682","9725647027","ME","CI","SO","Y","SD1",8282,8282,1,0,0,0.63,1.63,0.38,2.01,79946,1620,0,4126,85692,52829,2961,55790,13910,21609,91309,49486,16341,155,582,30,1326,23943,1170,14842,0,50,7308,2477,2800,1980,42,"Y","Y","PE",4,28,414,"48","257",2001,"06",1
"8095","TX","TX0529","375","MARTIN COUNTY LIBRARY","110 W. SCHOOL STREET","STANTON","MARTIN","79782","M","P.O. BOX 1187","STANTON","79782","1187","9157562472","ME","CO","SO","Y","CO1",5043,5043,1,0,0,0,1,0.28,1.28,34947,0,0,1402,36349,NA,NA,NA,7429,NA,34681,0,15104,83,87,4,2019,10000,1000,8950,0,17,3100,37,0,0,0,"N","Y","PE",1,2,-1,"48","317",2001,"06",2
"8096","TX","TX0530","554","MELISSA PUBLIC LIBRARY","1713 COOPER ST.","MELISSA","COLLIN","75454","9542","1713 COOPER","MELISSA","75454","9542","9728374540","ME","CI","SO","Y","CO2",927,927,1,0,0,0,1,0.5,1.5,34689,0,0,6533,41222,NA,NA,NA,4635,NA,45090,0,14500,70,373,64,2518,8250,4325,12000,0,0,5712,2000,50,4510,43,"Y","Y","PE",1,3,15,"48","085",2001,"06",1
"8097","TX","TX0532","535","EAST PARKER COUNTY LIBRARY","201 FM 1187N","ALEDO","PARKER","76008","M","P.O. BOX 275","ALEDO","76008","0275","8174416545","ME","NP","SO","Y","CO2",5635,5635,1,0,0,0,0.75,0,0.75,35350,0,0,12512,47862,NA,NA,NA,1292,NA,31179,10000,11941,428,260,4,1500,9145,2336,15061,0,4,7992,159,0,0,0,"N","N",NA,0,0,0,"48","367",2001,"06",1
"8098","TX","TX0534","558","THE KENNEDALE LIBRARY","201 N. NEW HOPE ROAD","KENNEDALE","TARRANT","76060","3203","P.O. BOX 510","KENNEDALE","76060","0510","8174787876","ME","NP","SO","Y","CI1",4960,4960,1,0,0,0,1,1,2,53260,0,0,58824,112084,NA,NA,NA,7133,NA,60393,0,13176,516,391,14,1835,7143,639,8916,0,3,5483,543,0,0,0,"N","N",NA,0,0,0,"48","439",2001,"06",1
"8099","TX","TX0536","399","WAELDER PUBLIC LIBRARY","310 N AVE. E","WAELDER","GONZALES","78959","M","P.O. BOX 428","WAELDER","78959","0428","8307887167","ME","CI","SO","Y","CI1",739,739,1,0,0,0,0.5,0,0.5,12831,0,0,0,12831,NA,NA,NA,2850,NA,12831,0,8600,100,364,10,3546,12000,100,13970,0,3,9260,50,0,1141,20,"Y","Y","PE",1,3,22,"48","177",2001,"06",1
